Clustername 1	Clustername 2	Raw distance	Squared similarity	Jaccard index	DSS index	Adjacency index	raw DSS non-anchor	raw DSS anchor	Non-anchor domains	Anchor domains	Combined group	Shared group
AUFD01000006.1.region001	AZWZ01000012.1.region001	0.2695457339286804	0.5335634350776672	0.7142857313156128	0.7319361567497253	0.6666666865348816	0.26806384325027466	0.0	5	0	ectoine - ectoine	ectoine
AL645882.2.region007	JAACKE010000001.region014	0.2131527066230774	0.6191286444664001	0.7142857313156128	0.7900732755661011	0.6666666865348816	0.20992669463157654	0.0	5	0	ectoine - ectoine	ectoine
c02481_NODE_24...region001	c03009_NODE_30...region001	0.019999999552965164	0.9603999853134155	1.0	1.0	0.0	0.0	0.0	1	0	resorcinol - resorcinol	resorcinol
c03549_NODE_35...region001	c07525_NODE_75...region001	0.07574712485074997	0.8542433977127075	1.0	0.9425287246704102	0.0	0.05747126415371895	0.0	1	0	arylpolyene - arylpolyene	arylpolyene
DS999641.1.region013	KE354277.1.region001	0.10830255597829819	0.795124351978302	1.0	0.888347864151001	1.0	0.11165212094783783	0.0	7	0	siderophore - siderophore	siderophore
AUKN01000013.1.region002	KB898270.1.region002	0.22835510969161987	0.5954358577728271	0.8333333134651184	0.7726447582244873	0.692307710647583	0.2273552417755127	0.0	13	0	siderophore - siderophore	siderophore
AUKW01000014.1.region001	CP011664.1.region016	0.16895164549350739	0.6906413435935974	0.9090909361839294	0.8319149017333984	0.75	0.16808511316776276	0.0	12	0	siderophore - siderophore	siderophore
AXVU01000027.1.region001	CP003219.1.region006	0.2690396010875702	0.5343030691146851	0.5555555820465088	0.7409672141075134	0.3333333432674408	0.25903281569480896	0.0	5	0	ectoine - ectoine	ectoine
CP011664.1.region016	CP049782.1.region011	0.13919572532176971	0.7409840226173401	1.0	0.8564992547035217	1.0	0.14350074529647827	0.0	13	0	siderophore - siderophore	siderophore
GG657754.1.region016	PTJS01000001.1.region018	0.25820738077163696	0.5502563118934631	1.0	0.7389614582061768	0.75	0.26103854179382324	0.0	13	0	siderophore - siderophore	siderophore
AZWZ01000036.1.region001	JNID01000011.1.region002	0.00929965265095234	0.9814871549606323	1.0	0.990412712097168	1.0	0.009587270207703114	0.0	13	0	siderophore - siderophore	siderophore
BGC0001478.1	CP032543.1.region010	0.27287647128105164	0.5287086367607117	0.4166666567325592	0.7389721870422363	0.3076923191547394	0.26102781295776367	0.0	5	0	siderophore - siderophore	siderophore
c02481_NODE_24...region001	c04350_NODE_43...region001	0.0681111142039299	0.8684169054031372	0.5	0.9555555582046509	0.0	0.04444444552063942	0.0	1	0	resorcinol - resorcinol	resorcinol
AUKO01000027.1.region001	CP040916.1.region020	0.19455747306346893	0.6487376689910889	0.875	0.8032912611961365	0.875	0.19670873880386353	0.0	9	0	siderophore - siderophore	siderophore
c01131_NODE_11...region001	c02878_NODE_28...region001	0.1750802844762802	0.6804925203323364	0.6666666865348816	0.8332505822181702	0.5	1.0	0.06259311735630035	1	2	arylpolyene - arylpolyene	arylpolyene
c00346_NODE_34...region001	c00383_NODE_38...region001	0.031892333179712296	0.9372324347496033	1.0	0.9671213030815125	1.0	0.03184492513537407	0.03494623675942421	8	1	arylpolyene - ladderane	
CP049782.1.region011	PTJS01000001.1.region018	0.12661519646644592	0.7628009915351868	1.0	0.8694688677787781	1.0	0.13053113222122192	0.0	13	0	siderophore - siderophore	siderophore
AZWZ01000013.1.region001	KE384250.1.region002	0.061202049255371094	0.8813415765762329	0.8333333134651184	0.9424593448638916	0.8139534592628479	0.05754067376255989	0.0	39	0	NRPS.phenazine - phenazine	
c05169_NODE_51...region001	c06130_NODE_61...region001	0.23116274178028107	0.5911107063293457	1.0	0.7616878747940063	1.0	0.0	0.23831209540367126	0	2	arylpolyene - arylpolyene	arylpolyene
AUKW01000005.1.region002	PTJS01000001.1.region024	0.27104881405830383	0.5313698649406433	0.7142857313156128	0.7352957725524902	0.4285714328289032	0.26470422744750977	0.0	5	0	ectoine - ectoine	ectoine
JNLT01000017.1.region001	KB846741.1.region002	0.21495282649993896	0.6162990927696228	0.8888888955116272	0.7818355560302734	0.8888888955116272	0.21816441416740417	0.0	11	0	siderophore - siderophore	siderophore
CP032543.1.region020	LNBE01000005.1.region001	0.24205775558948517	0.5744764804840088	0.8888888955116272	0.7538923621177673	0.8888888955116272	0.24610765278339386	0.0	11	0	siderophore - siderophore	siderophore
CP049782.1.region011	GG657754.1.region016	0.24649196863174438	0.5677743554115295	1.0	0.7510392069816589	0.75	0.24896079301834106	0.0	13	0	siderophore - siderophore	siderophore
c03842_NODE_38...region001	c06035_NODE_60...region001	0.12383966147899628	0.7676569223403931	0.6666666865348816	0.8860759735107422	0.5	1.0	0.0031645570416003466	1	2	arylpolyene - arylpolyene	arylpolyene
c01752_NODE_17...region001	c03207_NODE_32...region001	0.2907053530216217	0.5030989050865173	0.75	0.7097539305686951	0.6666666865348816	0.6131386756896973	0.2498845010995865	1	2	arylpolyene - arylpolyene	arylpolyene
AP019314.1.region010	JXYX01000016.1.region001	0.23570235073566437	0.5841509103775024	0.7209302186965942	0.7677813768386841	0.6170212626457214	0.29939767718315125	0.008288540877401829	40	3	terpene.T1PKS - terpene.T1PKS	terpene.T1PKS
CP000076.1.region012	LSLE01000016.1.region001	0.2521083652973175	0.5593419075012207	0.6111111044883728	0.7544129490852356	0.5	0.2455870807170868	0.0	13	0	NAGGN - NAGGN	NAGGN
c03919_NODE_39...region001	c10801_NODE_10...region001	0.22066666185855865	0.6073604226112366	0.3333333432674408	0.800000011920929	0.0	1.0	0.0	1	1	arylpolyene - arylpolyene	arylpolyene
JNID01000022.1.region001	PTJS01000001.1.region024	0.25145334005355835	0.560322105884552	0.7142857313156128	0.7554972767829895	0.4285714328289032	0.2445026934146881	0.0	5	0	ectoine - ectoine	ectoine
c00970_NODE_97...region001	c02263_NODE_22...region001	0.2744402587413788	0.526436984539032	0.5714285969734192	0.7317994236946106	0.5	0.6973214149475098	0.0	5	2	arylpolyene - arylpolyene	arylpolyene
c05575_NODE_55...region001	c10935_NODE_10...region001	0.28148531913757324	0.5162633657455444	1.0	0.7098089456558228	1.0	0.08661417663097382	0.341085284948349	1	1	arylpolyene - arylpolyene	arylpolyene
c02492_NODE_24...region001	c05378_NODE_53...region001	0.1878688633441925	0.6595569849014282	1.0	0.8063207268714905	1.0	0.02500000037252903	0.2358490526676178	1	1	arylpolyene - arylpolyene	arylpolyene
BEYQ01000013.1.region001	CP020771.1.region007	0.16132931411266327	0.7033684849739075	0.9230769276618958	0.8372857570648193	0.8636363744735718	0.08498479425907135	0.24044369161128998	56	14	NRPS.microviridin - NRPS.microviridin	NRPS.microviridin
KB898246.1.region001	PTJS01000001.1.region018	0.17160582542419434	0.6862369179725647	1.0	0.8230867981910706	1.0	0.17691321671009064	0.0	10	0	siderophore - siderophore	siderophore
AZWL01000024.1.region001	KB897363.1.region001	0.2730209231376648	0.5284985899925232	0.5714285969734192	0.7347354292869568	0.4285714328289032	0.2652645707130432	0.0	10	0	siderophore - siderophore	siderophore
c03121_NODE_31...region001	c03420_NODE_34...region001	0.20346342027187347	0.634470522403717	1.0	0.790243923664093	1.0	0.04878048598766327	0.25	1	1	arylpolyene - arylpolyene	arylpolyene
AZWL01000008.1.region001	CP049782.1.region018	0.2636919915676117	0.5421494841575623	0.75	0.7410392165184021	0.5	0.2589608132839203	0.0	6	0	ectoine - ectoine	ectoine
BGC0001079.1	KB897756.1.region001	0.04093702882528305	0.9198017716407776	0.875	0.9668174982070923	0.625	0.09954751282930374	0.0	6	3	terpene.T3PKS - terpene.t3pks	
c02844_NODE_28...region001	c05802_NODE_58...region001	0.26894548535346985	0.5344406962394714	0.75	0.7321867942810059	0.6666666865348816	0.773809552192688	0.14131413400173187	2	2	arylpolyene - arylpolyene	arylpolyene
c00549_NODE_54...region001	c01121_NODE_11...region001	0.19267451763153076	0.6517744064331055	0.75	0.8108166456222534	0.6666666865348816	0.5	0.11147919297218323	2	2	arylpolyene - arylpolyene	arylpolyene
KB897715.1.region001	KL370763.1.region001	0.010551674291491508	0.9790080189704895	1.0	0.9891219735145569	1.0	0.010878014378249645	0.0	12	0	siderophore - siderophore	siderophore
AL645882.2.region014	GG657758.1.region011	0.24988894164562225	0.5626665949821472	0.8571428656578064	0.7472917437553406	0.8333333134651184	0.2527082860469818	0.0	7	0	siderophore - siderophore	siderophore
c06065_NODE_60...region001	c09462_NODE_94...region001	0.17499999701976776	0.6806250214576721	0.6666666865348816	0.8333333134651184	0.5	0.5	0.0	2	1	arylpolyene - arylpolyene	arylpolyene
KB846737.1.region001	KB898277.1.region002	0.008071680553257465	0.9839217662811279	1.0	0.9916786551475525	1.0	0.009775452315807343	0.0022321429569274187	67	4	siderophore.T2PKS - siderophore.T2PKS	siderophore.T2PKS
c03287_NODE_32...region001	c03842_NODE_38...region001	0.1359228640794754	0.7466292977333069	0.5	0.8787736892700195	0.3333333432674408	1.0	0.011379619129002094	1	2	arylpolyene - arylpolyene	arylpolyene
c02633_NODE_26...region001	c03636_NODE_36...region001	0.28158727288246155	0.5161168575286865	0.4000000059604645	0.7313533425331116	0.25	1.0	0.17722749710083008	1	2	arylpolyene - arylpolyene	arylpolyene
GG657758.1.region017	KE354475.1.region001	0.27172738313674927	0.5303810238838196	0.875	0.7303211688995361	0.5555555820465088	0.26967886090278625	0.0	8	0	ectoine - ectoine	ectoine
AZWL01000004.1.region004	JNID01000011.1.region002	0.0709972009062767	0.8630461692810059	0.9090909361839294	0.9328988790512085	0.75	0.06710115075111389	0.0	12	0	siderophore - siderophore	siderophore
c02584_NODE_25...region001	c06626_NODE_66...region001	0.29814285039901733	0.49260345101356506	0.4000000059604645	0.7142857313156128	0.25	0.6666666865348816	0.0	3	1	arylpolyene - arylpolyene	arylpolyene
c02633_NODE_26...region001	c03974_NODE_39...region001	0.20528042316436768	0.6315792202949524	0.6666666865348816	0.8021163940429688	0.5	1.0	0.09761904925107956	1	2	arylpolyene - arylpolyene	arylpolyene
AZXC01000001.1.region002	BGC0000941.1	0.249428391456604	0.5633577108383179	1.0	0.7428573369979858	1.0	0.25714266300201416	0.0	7	0	siderophore - siderophore	siderophore
AUKN01000013.1.region002	JAIY01000018.1.region002	0.2820498049259186	0.5154524445533752	0.8333333134651184	0.719781756401062	0.5714285969734192	0.2802182734012604	0.0	13	0	siderophore - siderophore	siderophore
JNLT01000001.1.region001	KB897783.1.region001	0.2267756313085556	0.5978759527206421	1.0	0.766210675239563	1.0	0.23378930985927582	0.0	9	0	ectoine - ectoine	ectoine
AZXC01000001.1.region002	JNLT01000008.1.region002	0.27568215131759644	0.5246363282203674	0.7692307829856873	0.7284799218177795	0.5	0.27152007818222046	0.0	12	0	siderophore - siderophore	siderophore
c01554_NODE_15...region001	c03636_NODE_36...region001	0.18430419266223907	0.665359616279602	1.0	0.8099956512451172	1.0	0.436026930809021	0.12849867343902588	2	2	arylpolyene - arylpolyene	arylpolyene
AUFD01000006.1.region001	PTJS01000001.1.region024	0.24721823632717133	0.566680371761322	0.7142857313156128	0.7598633766174316	0.4285714328289032	0.24013662338256836	0.0	5	0	ectoine - ectoine	ectoine
c03597_NODE_35...region001	c03842_NODE_38...region001	0.27254337072372437	0.5291931629180908	0.5	0.7379277944564819	0.3333333432674408	1.0	0.16983121633529663	1	2	arylpolyene - arylpolyene	arylpolyene
AL645882.2.region007	CP009124.1.region020	0.0016159830847755075	0.9967706203460693	1.0	0.9983340501785278	1.0	0.001665961928665638	0.0	8	0	ectoine - ectoine	ectoine
CP032543.1.region020	JOIW01000009.1.region001	0.18952345848083496	0.6568722128868103	0.8888888955116272	0.8080514073371887	0.8888888955116272	0.19194857776165009	0.0	11	0	siderophore - siderophore	siderophore
AZXC01000001.1.region002	DS999641.1.region015	0.253693163394928	0.5569738745689392	0.7272727489471436	0.7530543208122253	0.4285714328289032	0.24694570899009705	0.0	10	0	siderophore - siderophore	siderophore
c02481_NODE_24...region001	c03175_NODE_31...region001	0.019999999552965164	0.9603999853134155	1.0	1.0	0.0	0.0	0.0	1	0	resorcinol - resorcinol	resorcinol
JAACKE010000001.region014	JNLT01000001.1.region001	0.20584902167320251	0.6306757926940918	1.0	0.7877845168113708	1.0	0.21221548318862915	0.0	8	0	ectoine - ectoine	ectoine
AZWL01000008.1.region001	CP003219.1.region006	0.25435927510261536	0.5559800863265991	0.5555555820465088	0.7561015486717224	0.3333333432674408	0.24389846622943878	0.0	5	0	ectoine - ectoine	ectoine
c03974_NODE_39...region001	c07593_NODE_75...region001	0.09755747020244598	0.8144025206565857	1.0	0.8994252681732178	1.0	0.0	0.10057470947504044	0	2	arylpolyene - arylpolyene	arylpolyene
JH724112.1.region002	JH724283.1.region001	0.07321521639823914	0.8589300513267517	0.9534883499145508	0.9271476864814758	0.8958333134651184	0.07080147415399551	0.07607511430978775	44	7	arylpolyene - arylpolyene	arylpolyene
c06432_NODE_64...region001	c11169_NODE_11...region001	0.12907946109771729	0.7585026025772095	1.0	0.8669283986091614	1.0	0.34375	0.08040200918912888	1	1	arylpolyene - arylpolyene	arylpolyene
BGC0001079.1	KB897417.1.region001	0.01991710253059864	0.9605624675750732	0.8461538553237915	0.9873971343040466	0.692307710647583	0.025205761194229126	0.0	12	3	terpene.T3PKS - terpene.t3pks	
AZWZ01000001.1.region002	KB897390.1.region001	0.01592814363539219	0.9683974385261536	1.0	0.9835792183876038	1.0	0.01824529655277729	0.0	36	1	other - other	other
c05268_NODE_52...region001	c07593_NODE_75...region001	0.12657184898853302	0.7628767490386963	1.0	0.8695135712623596	1.0	0.0	0.13048644363880157	0	2	arylpolyene - arylpolyene	arylpolyene
AZWL01000004.1.region002	KB897631.1.region001	0.2739647328853607	0.527127206325531	0.8333333134651184	0.7222258448600769	0.8571428656578064	0.3084614872932434	0.0476190485060215	30	1	other - other	other
JNID01000011.1.region002	KB897378.1.region001	0.008529944345355034	0.983012855052948	1.0	0.9912062287330627	1.0	0.008793757297098637	0.0	13	0	siderophore - siderophore	siderophore
ABYX02000001.1.region006	CP003219.1.region006	0.2743028998374939	0.5266362428665161	0.6666666865348816	0.728381872177124	0.625	0.271618127822876	0.0	6	0	ectoine - ectoine	ectoine
JAACKE010000001.region014	KB898995.1.region001	0.2157101035118103	0.6151106357574463	0.8888888955116272	0.7856367826461792	0.6666666865348816	0.2143632173538208	0.0	8	0	ectoine - ectoine	ectoine
AZXC01000040.1.region001	KB846742.1.region001	0.008985222317278385	0.9821102619171143	1.0	0.9907369017601013	1.0	0.0034823990426957607	0.024678358808159828	32	3	NRPS.butyrolactone.T1PKS - other	
AUKO01000027.1.region001	KB898270.1.region002	0.21926352381706238	0.6095494627952576	0.8333333134651184	0.7820175290107727	0.692307710647583	0.2179824858903885	0.0	13	0	siderophore - siderophore	siderophore
JNID01000010.1.region002	KB897626.1.region002	0.008585076779127121	0.9829035401344299	1.0	0.9911494255065918	1.0	0.00885059405118227	0.0	13	0	siderophore - siderophore	siderophore
CP011664.1.region016	KB899029.1.region001	0.1872747391462326	0.6605223417282104	1.0	0.8069332838058472	1.0	0.19306673109531403	0.0	9	0	siderophore - siderophore	siderophore
c01367_NODE_13...region001	c01621_NODE_16...region001	0.26139339804649353	0.5455397367477417	0.5	0.7480480670928955	0.4000000059604645	0.6111111044883728	0.1621621549129486	2	2	arylpolyene - arylpolyene	arylpolyene
AZUS01000010.1.region001	CP009124.1.region018	0.15329816937446594	0.7169039845466614	0.8333333134651184	0.8505517244338989	0.6666666865348816	0.14944827556610107	0.0	12	0	siderophore - siderophore	siderophore
c00626_NODE_62...region001	c00948_NODE_94...region001	0.047196805477142334	0.9078339338302612	1.0	0.9513434767723083	1.0	0.14596949517726898	0.0	4	2	arylpolyene - arylpolyene	arylpolyene
AZUS01000036.1.region001	BGC0001083.1	0.009735344909131527	0.9806240797042847	1.0	0.9899635910987854	1.0	0.011234112083911896	0.007042253389954567	30	3	nrps.terpene.t3pks.butyrolactone - terpene.T3PKS	
GL945023.1.region001	JH724133.1.region002	0.2959038019180298	0.4957514703273773	0.4523809552192688	0.7134767174720764	0.375	0.30791541934013367	0.2720072269439697	19	7	arylpolyene - arylpolyene	arylpolyene
c03121_NODE_31...region001	c09877_NODE_98...region001	0.2635885179042816	0.5423018932342529	1.0	0.728259265422821	1.0	0.1550000011920929	0.30092594027519226	1	1	arylpolyene - arylpolyene	arylpolyene
CP040916.1.region020	CP049782.1.region011	0.17319783568382263	0.6836017966270447	1.0	0.8214455246925354	1.0	0.1785544753074646	0.0	10	0	siderophore - siderophore	siderophore
JNID01000010.1.region002	KB897366.1.region002	0.013163537718355656	0.9738461971282959	1.0	0.9864293336868286	1.0	0.01357065699994564	0.0	13	0	siderophore - siderophore	siderophore
c05422_NODE_54...region001	c08106_NODE_81...region001	0.034238096326589584	0.9326960444450378	0.5	0.9904761910438538	0.0	0.009523809887468815	0.0	1	0	arylpolyene - arylpolyene	arylpolyene
CM001165.1.region018	PTJS01000001.1.region024	0.2623825669288635	0.5440794825553894	0.8333333134651184	0.735344409942627	0.800000011920929	0.26465559005737305	0.0	5	0	ectoine - ectoine	ectoine
GG657758.1.region017	PPFB01000001.1.region015	0.15502864122390747	0.7139765620231628	0.875	0.8483381867408752	0.6666666865348816	0.15166182816028595	0.0	8	0	ectoine - ectoine	ectoine
AZWZ01000010.1.region002	KB897366.1.region002	0.027534395456314087	0.9456893801689148	1.0	0.9716140031814575	1.0	0.02838597446680069	0.0	13	0	siderophore - siderophore	siderophore
AZWZ01000069.1.region001	KB897426.1.region001	0.10182473063468933	0.8067188262939453	0.6000000238418579	0.9073972105979919	0.6000000238418579	0.09260281175374985	0.0	4	0	other - other	other
c02272_NODE_22...region001	c03974_NODE_39...region001	0.2771030366420746	0.5225800275802612	0.3333333432674408	0.7418181896209717	0.0	1.0	0.072727270424366	1	1	arylpolyene - arylpolyene	arylpolyene
AUKW01000011.1.region001	AZWZ01000007.1.region001	0.2856503427028656	0.5102954506874084	0.3571428656578064	0.7264168858528137	0.3076923191547394	0.2735831141471863	0.0	5	0	siderophore - siderophore	siderophore
c02314_NODE_23...region001	c06432_NODE_64...region001	0.12152495235204697	0.7717183828353882	1.0	0.8747165203094482	1.0	0.16740088164806366	0.1147540956735611	1	1	arylpolyene - arylpolyene	arylpolyene
c01544_NODE_15...region001	c03558_NODE_35...region001	0.25647297501564026	0.5528324246406555	0.75	0.7450450658798218	0.6666666865348816	0.5	0.19369369745254517	2	2	arylpolyene - arylpolyene	arylpolyene
AUKP01000009.1.region002	KB897626.1.region002	0.005951204802840948	0.9881330132484436	1.0	0.9938647150993347	1.0	0.006135262548923492	0.0	13	0	siderophore - siderophore	siderophore
c00195_NODE_19...region001	c00508_NODE_50...region001	0.10084225237369537	0.808484673500061	0.6153846383094788	0.908595085144043	0.5833333134651184	0.19342565536499023	0.0021367522422224283	7	2	arylpolyene - arylpolyene	arylpolyene
BGC0001478.1	GG657754.1.region019	0.2422889620065689	0.5741260051727295	0.5	0.7668269872665405	0.4444444477558136	0.23317304253578186	0.0	5	0	siderophore - siderophore	siderophore
ABYX02000001.1.region006	JAACKE010000001.region014	0.2046675682067871	0.6325536966323853	1.0	0.789002537727356	1.0	0.21099749207496643	0.0	8	0	ectoine - ectoine	ectoine
BGC0000853.1	LNBE01000004.1.region003	0.20624826848506927	0.6300418376922607	0.5	0.804309606552124	0.4285714328289032	0.19569040834903717	0.0	4	0	ectoine - ectoine	ectoine
CM001165.1.region011	JNLT01000017.1.region001	0.17992979288101196	0.6725151538848877	1.0	0.8145053386688232	1.0	0.18549463152885437	0.0	10	0	siderophore - siderophore	siderophore
c03549_NODE_35...region001	c04354_NODE_43...region001	0.14021073281764984	0.7392376065254211	0.5	0.8812260627746582	0.0	0.1187739446759224	0.0	1	0	arylpolyene - arylpolyene	arylpolyene
AZWZ01000069.1.region001	KB897760.1.region001	0.08982472866773605	0.828419029712677	1.0	0.9073972105979919	1.0	0.09260281175374985	0.0	4	0	other - other	other
c01544_NODE_15...region001	c01744_NODE_17...region001	0.1422337144613266	0.7357630133628845	1.0	0.8533673286437988	1.0	0.19262294471263885	0.13513512909412384	2	2	arylpolyene - arylpolyene	arylpolyene
c02013_NODE_20...region001	c04504_NODE_45...region001	0.01663585752248764	0.9670050144195557	1.0	0.982849657535553	1.0	0.015625	0.017341040074825287	1	2	arylpolyene - arylpolyene	arylpolyene
c04447_NODE_44...region001	c06157_NODE_61...region001	0.2512212097644806	0.5606696605682373	0.6666666865348816	0.7547547817230225	0.5	1.0	0.15090090036392212	1	2	arylpolyene - arylpolyene	arylpolyene
c02272_NODE_22...region001	c04519_NODE_45...region001	0.2771030366420746	0.5225800275802612	0.3333333432674408	0.7418181896209717	0.0	1.0	0.072727270424366	1	1	arylpolyene - arylpolyene	arylpolyene
AZWZ01000010.1.region002	KB897719.1.region002	0.02447856031358242	0.9516420960426331	1.0	0.974764347076416	1.0	0.025235628709197044	0.0	13	0	siderophore - siderophore	siderophore
c02655_NODE_26...region001	c05363_NODE_53...region001	0.049743589013814926	0.9029872417449951	1.0	0.9487179517745972	1.0	0.0	0.057692307978868484	1	2	arylpolyene - arylpolyene	arylpolyene
CP043056.1.region005	VIKV01000211.1.region001	0.2793165445327759	0.5193846821784973	0.6585366129875183	0.7250813245773315	0.5384615659713745	0.3458516001701355	0.2226523458957672	56	19	NRPS.betalactone - NRPS.betalactone	NRPS.betalactone
c07096_NODE_70...region001	c08065_NODE_80...region001	0.03847619146108627	0.9245280623435974	1.0	0.9809523820877075	0.0	0.01904761977493763	0.0	1	0	arylpolyene - arylpolyene	arylpolyene
AXVU01000027.1.region001	JNID01000022.1.region001	0.13644133508205414	0.7457335591316223	0.875	0.8635730147361755	0.8571428656578064	0.13642700016498566	0.0	7	0	ectoine - ectoine	ectoine
BGC0000911.1	JNLT01000009.1.region003	0.2889327108860016	0.5056166648864746	0.25	0.7275362610816956	0.1428571492433548	0.27246376872062683	0.0	2	0	melanin - melanin	melanin
BGC0001558.1	BGC0001568.1	0.012161674909293652	0.9758245348930359	0.925000011920929	0.9903831481933594	0.8958333134651184	0.009774516336619854	0.00918325874954462	44	4	t2pks.oligosaccharide - t2pks.oligosaccharide	t2pks.oligosaccharide
AL645882.2.region007	PTJS01000001.1.region024	0.23338332772254944	0.587701141834259	0.8333333134651184	0.7652405500411987	0.800000011920929	0.23475944995880127	0.0	5	0	ectoine - ectoine	ectoine
c05073_NODE_50...region001	c05506_NODE_55...region001	0.14068807661533356	0.7384169697761536	0.5	0.8807339668273926	0.0	0.0	0.11926605552434921	0	1	arylpolyene - arylpolyene	arylpolyene
c03872_NODE_38...region001	c06130_NODE_61...region001	0.28538569808006287	0.5106735825538635	0.6666666865348816	0.7195336222648621	0.5	1.0	0.1905246526002884	1	2	arylpolyene - arylpolyene	arylpolyene
GL383280.1.region001	GL383588.1.region001	0.013094395399093628	0.9739826917648315	1.0	0.98650062084198	1.0	0.01777074858546257	0.006451612804085016	33	5	ladderane - ladderane	ladderane
AUKW01000014.1.region001	KB898270.1.region002	0.14796866476535797	0.7259573936462402	0.9090909361839294	0.8535468578338623	0.75	0.14645317196846008	0.0	12	0	siderophore - siderophore	siderophore
c01879_NODE_18...region001	c04504_NODE_45...region001	0.27855825424194336	0.5204781889915466	0.75	0.7222767472267151	0.6666666865348816	0.5078125	0.22020097076892853	2	2	arylpolyene - arylpolyene	arylpolyene
JOIW01000009.1.region001	KB898270.1.region002	0.11548978090286255	0.7823583483695984	1.0	0.8809383511543274	1.0	0.11906163394451141	0.0	13	0	siderophore - siderophore	siderophore
AUEV01000012.1.region001	CP049782.1.region019	0.23649710416793823	0.5829366445541382	1.0	0.7561885714530945	1.0	0.2438114434480667	0.0	6	0	siderophore - siderophore	siderophore
c05928_NODE_59...region001	c07125_NODE_71...region001	0.15067847073078156	0.7213470935821533	0.6666666865348816	0.8584070801734924	0.5	0.0	0.17699114978313446	1	1	arylpolyene - arylpolyene	arylpolyene
AP009552.1.region012	AP019314.1.region007	0.21902918815612793	0.6099154353141785	0.837837815284729	0.781491756439209	0.7272727489471436	0.16381146013736725	0.2629494369029999	52	16	NRPS.microviridin - NRPS.microviridin	NRPS.microviridin
DS999641.1.region015	PPFB01000001.1.region014	0.17185109853744507	0.6858305931091309	0.8999999761581421	0.8290194869041443	0.75	0.1709805130958557	0.0	12	0	siderophore - siderophore	siderophore
c01322_NODE_13...region001	c01741_NODE_17...region001	0.06835727393627167	0.8679581880569458	1.0	0.9295285940170288	1.0	0.19339622557163239	0.009009009227156639	2	1	arylpolyene - arylpolyene	arylpolyene
AUKP01000003.1.region001	KB897730.1.region003	0.004297454375773668	0.9914235472679138	1.0	0.99556964635849	1.0	0.0044303652830421925	0.0	12	0	siderophore - siderophore	siderophore
CP049782.1.region011	JOIW01000009.1.region001	0.14359329640865326	0.733432412147522	1.0	0.8519656658172607	1.0	0.14803433418273926	0.0	13	0	siderophore - siderophore	siderophore
c01861_NODE_18...region001	c04574_NODE_45...region001	0.15227273106575012	0.7186415195465088	1.0	0.8636363744735718	0.0	0.13636364042758942	0.0	1	0	resorcinol - resorcinol	resorcinol
c02824_NODE_28...region001	c06294_NODE_62...region001	0.20854783058166504	0.6263965368270874	0.6666666865348816	0.7987479567527771	0.5	0.5089285969734192	0.047413792461156845	2	1	arylpolyene - arylpolyene	arylpolyene
GL383280.1.region001	GL384531.1.region001	0.014457215555012226	0.9712945818901062	1.0	0.9850956797599792	1.0	0.018224123865365982	0.009426710195839405	33	5	ladderane - ladderane	ladderane
CP003219.1.region006	GG657754.1.region025	0.19279684126377106	0.6515769362449646	0.699999988079071	0.8146424293518066	0.5	0.18535757064819336	0.0	7	0	ectoine - ectoine	ectoine
c02492_NODE_24...region001	c02690_NODE_26...region001	0.26501402258872986	0.5402044057846069	0.25	0.7551401853561401	0.0	1.0	0.05607476457953453	1	1	arylpolyene - arylpolyene	arylpolyene
AUFD01000006.1.region001	AZWL01000008.1.region001	0.26031944155693054	0.5471273064613342	0.625	0.7458046674728394	0.5	0.25419530272483826	0.0	5	0	ectoine - ectoine	ectoine
c04928_NODE_49...region001	c07131_NODE_71...region001	0.2879653573036194	0.5069933533668518	1.0	0.7031285166740417	1.0	0.14537444710731506	0.33474576473236084	1	1	arylpolyene - arylpolyene	arylpolyene
VIKW01000020.1.region001	VILD01000002.1.region001	0.0016776102129369974	0.9966475963592529	0.949999988079071	0.9996450543403625	0.9583333134651184	0.0005401025991886854	0.0	23	3	ladderane - ladderane	ladderane
c01621_NODE_16...region001	c01752_NODE_17...region001	0.2855152189731598	0.5104885101318359	0.6000000238418579	0.7200874090194702	0.5	0.6828703880310059	0.12880341708660126	3	2	arylpolyene - arylpolyene	arylpolyene
CM001165.1.region011	JAACKE010000001.region012	0.16715747117996216	0.6936266422271729	1.0	0.8276727199554443	1.0	0.17232729494571686	0.0	10	0	siderophore - siderophore	siderophore
c01848_NODE_18...region001	c03842_NODE_38...region001	0.14027753472328186	0.739122748374939	0.5	0.8742843270301819	0.3333333432674408	1.0	0.016430124640464783	1	2	arylpolyene - arylpolyene	arylpolyene
c03732_NODE_37...region001	c05508_NODE_55...region001	0.1576625406742096	0.7095323801040649	1.0	0.8374612927436829	1.0	0.0	0.16253869235515594	0	2	arylpolyene - arylpolyene	arylpolyene
KB898230.1.region001	KB899001.1.region002	0.2107515186071396	0.6229131817817688	0.8999999761581421	0.7889159321784973	0.75	0.2110840380191803	0.0	11	0	siderophore - siderophore	siderophore
CP049782.1.region018	PTJS01000001.1.region024	0.23110458254814148	0.5912001729011536	0.7142857313156128	0.7764753699302673	0.4285714328289032	0.22352461516857147	0.0	5	0	ectoine - ectoine	ectoine
