	NCBI_ID	Database	BioSample	LCMS_file	Genome_label	Method	New_NCBI_ID	Downloaded
770	ASM17699v2	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_641_BC12_01_22709.mzXML	ASM17699v2	genome	NaN	no
771	Fuso_nucl_OT_420_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_758_RB8_01_22380.mzXML	Fuso_nucl_OT_420_V1	genome	NaN	no
772	Fuso_nucl_OT_420_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_758_RB10_01_25833.mzXML	Fuso_nucl_OT_420_V1	genome	NaN	no
773	Fuso_nucl_OT_420_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI758_RB11_01_22625.mzXML	Fuso_nucl_OT_420_V1	genome	NaN	no
777	ASM27608v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_917_RC7_01_22549.mzXML	ASM27608v1	genome	NaN	no
778	ASM27608v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_917_RC9_01_22211.mzXML	ASM27608v1	genome	NaN	no
779	ASM27610v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_918_RC8_01_22550.mzXML	ASM27610v1	genome	NaN	no
780	ASM27610v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_918_RC10_01_22212.mzXML	ASM27610v1	genome	NaN	no
781	ASM24227v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_479_BC8_01_22890.mzXML	ASM24227v1	genome	NaN	no
784	ASM46791v2	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_1063_RF8_01_22835.mzXML	ASM46791v2	genome	NaN	no
785	ASM46791v2	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_1063_BE6_01_22914.mzXML	ASM46791v2	genome	NaN	no
786	ASM46791v2	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_1063_BF3_01_22739.mzXML	ASM46791v2	genome	NaN	no
787	ASM46620v2	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_1070_RE4_01_22572.mzXML	ASM46620v2	genome	NaN	no
788	ASM46620v2	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_1070_RE3_01_22983.mzXML	ASM46620v2	genome	NaN	no
789	ASM29517v2	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_975_RB1_01_22373.mzXML	ASM29517v2	genome	NaN	no
790	ASM29517v2	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_975_RB2_01_25825.mzXML	ASM29517v2	genome	NaN	no
791	ASM29517v2	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI975_RA12_01_22613.mzXML	ASM29517v2	genome	NaN	no
792	ASM14723v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_463_RB2_01_22374.mzXML	ASM14723v1	genome	NaN	no
793	ASM14723v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_463_RB3_01_25826.mzXML	ASM14723v1	genome	NaN	no
794	ASM14723v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI463_RB1_01_22615.mzXML	ASM14723v1	genome	NaN	no
795	ASM23883v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_478_RD8_01_22809.mzXML	ASM23883v1	genome	NaN	no
796	ASM16381v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_335_RF4_01_22585.mzXML	ASM16381v1	genome	NaN	no
797	ASM16381v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_335_RF10_01_22251.mzXML	ASM16381v1	genome	NaN	no
798	ASM16381v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_335_RF4_01_22997.mzXML	ASM16381v1	genome	NaN	no
799	ASM16441v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_343_RF10_01_22591.mzXML	ASM16441v1	genome	NaN	no
800	ASM16441v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_343_RG4_01_22258.mzXML	ASM16441v1	genome	NaN	no
801	ASM16441v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_343_RF10_01_23004.mzXML	ASM16441v1	genome	NaN	no
802	ASM18714v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_466_RE1_01_22815.mzXML	ASM18714v1	genome	NaN	no
803	ASM18714v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_466_BC12_01_22894.mzXML	ASM18714v1	genome	NaN	no
804	ASM18714v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_466_BD8_01_22718.mzXML	ASM18714v1	genome	NaN	no
805	ASM18716v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_467_RE2_01_22816.mzXML	ASM18716v1	genome	NaN	no
806	ASM18716v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_467_BD1_01_22896.mzXML	ASM18716v1	genome	NaN	no
807	ASM18716v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_467_BD9_01_22719.mzXML	ASM18716v1	genome	NaN	no
826	Micr_sp_oral_taxon_186_F0373_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_841_RA11_01_22527.mzXML	Micr_sp_oral_taxon_186_F0373_V1	genome	NaN	no
827	Micr_sp_oral_taxon_186_F0373_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_841_RA12_01_22188.mzXML	Micr_sp_oral_taxon_186_F0373_V1	genome	NaN	no
828	Micr_sp_oral_taxon_186_F0373_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_841_RA11_01_22939.mzXML	Micr_sp_oral_taxon_186_F0373_V1	genome	NaN	no
842	ASM18398v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_15_RE12_01_22580.mzXML	ASM18398v1	genome	NaN	no
843	ASM18398v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_15_RE12_01_22992.mzXML	ASM18398v1	genome	NaN	no
844	ASM14683v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_296_RD4_01_22559.mzXML	ASM14683v1	genome	NaN	no
845	ASM14683v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_296_RD6_01_22221.mzXML	ASM14683v1	genome	NaN	no
846	ASM18534v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_297_RD7_01_22222.mzXML	ASM18534v1	genome	NaN	no
847	ASM24507v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM__648_RA1_01_22517.mzXML	ASM24507v1	genome	NaN	no
848	ASM24507v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB__648_RA1_01_22174.mzXML	ASM24507v1	genome	NaN	no
849	ASM24507v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_648_RA1_01_22929.mzXML	ASM24507v1	genome	NaN	no
850	ASM29400v2	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_934_RA7_01_22366.mzXML	ASM29400v2	genome	NaN	no
851	ASM29400v2	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_934_RA8_01_25818.mzXML	ASM29400v2	genome	NaN	no
852	ASM29400v2	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI934_RA6_01_22607.mzXML	ASM29400v2	genome	NaN	no
853	ASM29505v2	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_952_RA8_01_22367.mzXML	ASM29505v2	genome	NaN	no
854	ASM29505v2	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_952_RA9_01_25819.mzXML	ASM29505v2	genome	NaN	no
855	ASM29505v2	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI952_RA7_01_22608.mzXML	ASM29505v2	genome	NaN	no
856	ASM29557v2	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_959_RA9_01_22368.mzXML	ASM29557v2	genome	NaN	no
857	ASM29557v2	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_959_RA10_01_25820.mzXML	ASM29557v2	genome	NaN	no
858	ASM29557v2	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI959_RA8_01_22609.mzXML	ASM29557v2	genome	NaN	no
859	ASM29541v2	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_965_RA10_01_22369.mzXML	ASM29541v2	genome	NaN	no
860	ASM29541v2	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_965_RA11_01_25821.mzXML	ASM29541v2	genome	NaN	no
861	ASM29541v2	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI965_RA9_01_22610.mzXML	ASM29541v2	genome	NaN	no
862	ASM29535v2	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_968_RA11_01_22370.mzXML	ASM29535v2	genome	NaN	no
863	ASM29535v2	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_968_RA12_01_25822.mzXML	ASM29535v2	genome	NaN	no
864	ASM29535v2	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI968_RA10_01_22611.mzXML	ASM29535v2	genome	NaN	no
865	ASM29523v2	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_970_RA12_01_22371.mzXML	ASM29523v2	genome	NaN	no
866	ASM29523v2	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_970_RB1_01_25824.mzXML	ASM29523v2	genome	NaN	no
867	ASM29523v2	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI970_RA11_01_22612.mzXML	ASM29523v2	genome	NaN	no
868	ASM46785v2	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_1064_RA5_01_22275.mzXML	ASM46785v2	genome	NaN	no
869	ASM46785v2	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_1064_RD4_01_24966.mzXML	ASM46785v2	genome	NaN	no
870	ASM46785v2	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI_1064_RA3_01_24944.mzXML	ASM46785v2	genome	NaN	no
871	ASM16461v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_342_RA6_01_22768.mzXML	ASM16461v1	genome	NaN	no
872	ASM16461v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_342_BA6_01_22862.mzXML	ASM16461v1	genome	NaN	no
873	ASM16461v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_342_BA6_01_22677.mzXML	ASM16461v1	genome	NaN	no
874	ASM16423v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_344_RF11_01_22592.mzXML	ASM16423v1	genome	NaN	no
875	ASM16423v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_344_RG5_01_22259.mzXML	ASM16423v1	genome	NaN	no
876	ASM16423v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_344_RF11_01_23005.mzXML	ASM16423v1	genome	NaN	no
877	ASM16449v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM__345_RA1_01_22763.mzXML	ASM16449v1	genome	NaN	no
878	ASM16449v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB__345_BA1_01_22857.mzXML	ASM16449v1	genome	NaN	no
879	ASM16449v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_345_BA1_01_22672.mzXML	ASM16449v1	genome	NaN	no
880	ASM16435v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_346_RA5_01_22767.mzXML	ASM16435v1	genome	NaN	no
881	ASM16435v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_346_BA5_01_22861.mzXML	ASM16435v1	genome	NaN	no
882	ASM16435v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_346_BA5_01_22676.mzXML	ASM16435v1	genome	NaN	no
883	ASM16431v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_347_RA7_01_22769.mzXML	ASM16431v1	genome	NaN	no
884	ASM16431v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_347_BA7_01_22863.mzXML	ASM16431v1	genome	NaN	no
885	ASM16431v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_347_BA7_01_22678.mzXML	ASM16431v1	genome	NaN	no
886	ASM16453v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_356_RA4_01_22766.mzXML	ASM16453v1	genome	NaN	no
887	ASM16453v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_356_BA4_01_22860.mzXML	ASM16453v1	genome	NaN	no
888	ASM16453v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_356_BA4_01_22675.mzXML	ASM16453v1	genome	NaN	no
889	ASM16455v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_365_RA2_01_22764.mzXML	ASM16455v1	genome	NaN	no
890	ASM16455v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_365_BA2_01_22858.mzXML	ASM16455v1	genome	NaN	no
891	ASM16455v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_365_BA2_01_22673.mzXML	ASM16455v1	genome	NaN	no
892	ASM16419v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_366_RA3_01_22765.mzXML	ASM16419v1	genome	NaN	no
893	ASM16419v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_366_BA3_01_22859.mzXML	ASM16419v1	genome	NaN	no
894	ASM16419v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_366_BA3_01_22674.mzXML	ASM16419v1	genome	NaN	no
895	ASM16379v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_334_RF5_01_22586.mzXML	ASM16379v1	genome	NaN	no
896	ASM16379v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_334_RF11_01_22252.mzXML	ASM16379v1	genome	NaN	no
897	ASM16379v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_334_RF5_01_22998.mzXML	ASM16379v1	genome	NaN	no
898	ASM23935v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_477_RA4_01_22520.mzXML	ASM23935v1	genome	NaN	no
899	ASM23935v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_477_RA5_01_22933.mzXML	ASM23935v1	genome	NaN	no
900	ASM29438v2	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_991_RD12_01_22813.mzXML	ASM29438v2	genome	NaN	no
901	ASM29438v2	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_991_BC11_01_22893.mzXML	ASM29438v2	genome	NaN	no
902	ASM29438v2	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_991_BD7_01_22717.mzXML	ASM29438v2	genome	NaN	no
903	ASM41470v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_1105_RC1_01_22386.mzXML	ASM41470v1	genome	NaN	no
904	ASM41470v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI1105_RC6_01_22633.mzXML	ASM41470v1	genome	NaN	no
905	ASM41468v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_1106_RC2_01_22387.mzXML	ASM41468v1	genome	NaN	no
906	ASM41468v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_1106_RC2_01_25838.mzXML	ASM41468v1	genome	NaN	no
907	ASM41468v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI1106_RC7_01_22634.mzXML	ASM41468v1	genome	NaN	no
908	ASM41466v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_1107_RC3_01_22388.mzXML	ASM41466v1	genome	NaN	no
909	ASM41466v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_1107_RC3_01_25839.mzXML	ASM41466v1	genome	NaN	no
910	ASM41460v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_1110_RC5_01_22390.mzXML	ASM41460v1	genome	NaN	no
911	ASM41460v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_1110_RC5_01_25841.mzXML	ASM41460v1	genome	NaN	no
912	ASM41460v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI1110_RC9_01_22636.mzXML	ASM41460v1	genome	NaN	no
913	ASM41458v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_1111_RC6_01_22391.mzXML	ASM41458v1	genome	NaN	no
914	ASM41458v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI1111_RC10_01_22637.mzXML	ASM41458v1	genome	NaN	no
915	ASM41456v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_1112_RC7_01_22392.mzXML	ASM41456v1	genome	NaN	no
916	ASM41456v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI1112_RC11_01_22638.mzXML	ASM41456v1	genome	NaN	no
917	ASM41454v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_1113_RC8_01_22393.mzXML	ASM41454v1	genome	NaN	no
918	ASM41452v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_1114_RB3_01_22375.mzXML	ASM41452v1	genome	NaN	no
919	ASM41452v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI1114_RB2_01_22616.mzXML	ASM41452v1	genome	NaN	no
920	ASM41450v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_1115_RC10_01_22395.mzXML	ASM41450v1	genome	NaN	no
921	ASM41450v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_1115_RC6_01_25842.mzXML	ASM41450v1	genome	NaN	no
922	ASM41450v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI1115_RC12_01_22639.mzXML	ASM41450v1	genome	NaN	no
923	ASM41448v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_1116_RC11_01_22396.mzXML	ASM41448v1	genome	NaN	no
924	ASM41448v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI1116_RD1_01_22641.mzXML	ASM41448v1	genome	NaN	no
925	ASM41442v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_1119_RC12_01_22397.mzXML	ASM41442v1	genome	NaN	no
926	ASM41442v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_1119_RC7_01_25843.mzXML	ASM41442v1	genome	NaN	no
927	ASM41442v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI1119_RD2_01_22642.mzXML	ASM41442v1	genome	NaN	no
928	ASM46658v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_1139_RE11_01_22162.mzXML	ASM46658v1	genome	NaN	no
929	ASM46658v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI_1139_BE11_01_23077.mzXML	ASM46658v1	genome	NaN	no
930	ASM16349v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_16_RB7_01_22290.mzXML	ASM16349v1	genome	NaN	no
946	ASM17695v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_134_RE2_01_25864.mzXML	ASM17695v1	genome	NaN	no
947	ASM18548v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_141_RE10_01_22824.mzXML	ASM18548v1	genome	NaN	no
948	ASM18548v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_141_BD8_01_22903.mzXML	ASM18548v1	genome	NaN	no
949	ASM18548v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_141_BE5_01_22728.mzXML	ASM18548v1	genome	NaN	no
979	VspAS16v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM__895_RG3_01_24995.mzXML	VspAS16v1	genome	NaN	no
980	VspAS16v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI_895_RF1_01_24985.mzXML	VspAS16v1	genome	NaN	no
981	Bact_sp_D2_V2	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_28_RD5_01_22143.mzXML	Bact_sp_D2_V2	genome	NaN	no
982	Bact_sp_D2_V2	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_28_RD8_01_22484.mzXML	Bact_sp_D2_V2	genome	NaN	no
983	Bact_sp_D2_V2	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI_28_BD7_01_23060.mzXML	Bact_sp_D2_V2	genome	NaN	no
