	NCBI_ID	Database	BioSample	LCMS_file	Genome_label	Method	New_NCBI_ID	Downloaded
902	643886104	JGI_IMG_genome_ID	SAMN00002241	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%201B/mzXML/HM_13_GA5_01_46434.mzXML	Oribacterium sinus F0268	genome	NaN	yes
903	2531839498	JGI_IMG_genome_ID	SAMN00138210	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%201B/mzXML/HM_133_GA4_01_46433.mzXML	Gardnerella vaginalis UPII 315-A	genome	NaN	yes
904	647533111	JGI_IMG_genome_ID	SAMN02463734	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%201B/mzXML/HM_18_GC11_01_46478.mzXML	Bacteroides sp. 2_1_22	genome	NaN	yes
905	647533114	JGI_IMG_genome_ID	SAMN02463737	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%201B/mzXML/HM_189_GD3_01_46486.mzXML	Bacteroides sp. D20	genome	NaN	yes
906	645058788	JGI_IMG_genome_ID	SAMN02463689	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%201B/mzXML/HM_20_GC1_01_46466.mzXML	Bacteroides fragilis 3_1_12	genome	NaN	yes
907	649989912	JGI_IMG_genome_ID	SAMN02463790	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%201B/mzXML/HM_210_GB9_01_46460.mzXML	Bacteroides eggerthii 1_2_48FAA	genome	NaN	yes
908	651324012	JGI_IMG_genome_ID	SAMN02463791	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%201B/mzXML/HM_222_GC6_01_46471.mzXML	Bacteroides ovatus 3_8_47FAA	genome	NaN	yes
909	646206272	JGI_IMG_genome_ID	SAMN02463690	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%201B/mzXML/HM_23_GC9_01_46476.mzXML	Bacteroides sp. 1_1_6	genome	NaN	yes
910	2562617184	JGI_IMG_genome_ID	SAMN02463750	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%201B/mzXML/HM_238_GB2_01_46451.mzXML	Actinomyces viscosus C505	genome	NaN	yes
911	649989914	JGI_IMG_genome_ID	SAMN02463765	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%201B/mzXML/HM_258_GC12_01_46479.mzXML	Bacteroides sp. 4_1_36	genome	NaN	yes
912	646206263	JGI_IMG_genome_ID	SAMN02463695	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%201B/mzXML/HM_27_GD1_01_46484.mzXML	Bacteroides sp. 9_1_42FAA	genome	NaN	yes
913	2562617173	JGI_IMG_genome_ID	SAMN02463697	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%201B/mzXML/HM_28_GD2_01_46485.mzXML	Bacteroides sp. D2	genome	NaN	yes
914	646206258	JGI_IMG_genome_ID	SAMN02463698	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%201B/mzXML/HM_29_GB5_01_46454.mzXML	Bacteroides dorei 5_1_36/D4	genome	NaN	yes
915	649989916	JGI_IMG_genome_ID	SAMN02463822	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%201B/mzXML/HM_30_GE4_01_46503.mzXML	Bifidobacterium sp. 12_1_47BFAA	genome	NaN	yes
916	2597489878	JGI_IMG_genome_ID	SAMN00103468	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%201B/mzXML/HM_303_GA1_01_46430.mzXML	Clostridium orbiscindens 1_3_50AFAA	genome	NaN	yes
917	649989923	JGI_IMG_genome_ID	SAMN02463858	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%201B/mzXML/HM_319_GA2_01_46431.mzXML	Clostridium symbiosum WAL-14673	genome	NaN	yes
918	2529292987	JGI_IMG_genome_ID	SAMN02596717	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%201B/mzXML/HM_574_GA12_01_46443.mzXML	Treponema denticola ASLM	genome	NaN	yes
919	2529292986	JGI_IMG_genome_ID	SAMN02596716	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%201B/mzXML/HM_575_GA11_01_46442.mzXML	Treponema denticola AL-2	genome	NaN	yes
920	647533110	JGI_IMG_genome_ID	SAMN02463733	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%201B/mzXML/HM_58_GC10_01_46477.mzXML	Bacteroides sp. 2_1_16	genome	NaN	yes
921	640963015	JGI_IMG_genome_ID	SAMN00627056	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%201B/mzXML/HM_633_GD6_01_46489.mzXML	Bifidobacterium adolescentis L2-32	genome	NaN	yes
922	2531839305	JGI_IMG_genome_ID	SAMN02463925	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%201B/mzXML/HM_709_GC4_01_46469.mzXML	Bacteroides fragilis CL07T00C01	genome	NaN	yes
923	2531839306	JGI_IMG_genome_ID	SAMN02463926	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%201B/mzXML/HM_710_GC5_01_46470.mzXML	Bacteroides fragilis CL07T12C05	genome	NaN	yes
924	2531839304	JGI_IMG_genome_ID	SAMN02463922	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%201B/mzXML/HM_714_GC3_01_46468.mzXML	Bacteroides fragilis CL03T12C07	genome	NaN	yes
925	2537562062	JGI_IMG_genome_ID	SAMN02463918	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%201B/mzXML/HM_717_GB6_01_46455.mzXML	Bacteroides dorei CL02T00C15	genome	NaN	yes
926	2531839307	JGI_IMG_genome_ID	SAMN02463919	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%201B/mzXML/HM_719_GB7_01_46458.mzXML	Bacteroides dorei CL02T12C06	genome	NaN	yes
927	2537561756	JGI_IMG_genome_ID	SAMN02463934	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%201B/mzXML/HM_720_GD5_01_46488.mzXML	Bacteroides vulgatus CL09T03C04	genome	NaN	yes
928	2537561665	JGI_IMG_genome_ID	SAMN02463930	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%201B/mzXML/HM_725_GC7_01_46474.mzXML	Bacteroides salyersiae CL02T12C01	genome	NaN	yes
929	2531839301	JGI_IMG_genome_ID	SAMN02463917	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%201B/mzXML/HM_726_GB4_01_46453.mzXML	Bacteroides cellulosilyticus CL02T12C19	genome	NaN	yes
930	2547132079	JGI_IMG_genome_ID	SAMN02463931	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%201B/mzXML/HM_727_GB12_01_46463.mzXML	Bacteroides finegoldii CL09T03C10	genome	NaN	yes
931	2531839303	JGI_IMG_genome_ID	SAMN02463916	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%201B/mzXML/HM_728_GB3_01_46452.mzXML	Bacteroides caccae CL03T12C61	genome	NaN	yes
932	2534681605	JGI_IMG_genome_ID	SAMN02463942	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%201B/mzXML/HM_729_GA9_01_46440.mzXML	Parabacteroides merdae CL09T00C40	genome	NaN	yes
933	2529293058	JGI_IMG_genome_ID	SAMN02463941	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%201B/mzXML/HM_730_GA8_01_46439.mzXML	Parabacteroides merdae CL03T12C32	genome	NaN	yes
934	2534682202	JGI_IMG_genome_ID	SAMN02463940	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%201B/mzXML/HM_731_GA7_01_46438.mzXML	Parabacteroides johnsonii CL02T12C29	genome	NaN	yes
935	2537561948	JGI_IMG_genome_ID	SAMN02463955	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%201B/mzXML/HM_780_GE9_01_46510.mzXML	Clostridiales sp. OBRC5-5	genome	NaN	yes
936	643886056	JGI_IMG_genome_ID	SAMN02595304	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%201B/mzXML/HM_81_GB1_01_46446.mzXML	Acidaminococcus sp. D21	genome	NaN	yes
937	2529293221	JGI_IMG_genome_ID	SAMN00829148	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%201B/mzXML/HM_845_GE3_01_46502.mzXML	Bifidobacterium longum subsp. longum 44B	genome	NaN	yes
938	2529293225	JGI_IMG_genome_ID	SAMN00829158	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%201B/mzXML/HM_847_GE2_01_46501.mzXML	Bifidobacterium longum subsp. longum 35B	genome	NaN	yes
939	2531839495	JGI_IMG_genome_ID	SAMN00829155	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%201B/mzXML/HM_848_GE1_01_46500.mzXML	Bifidobacterium longum subsp. longum 2-2B	genome	NaN	yes
940	2541047014	JGI_IMG_genome_ID	SAMN02596976	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%201B/mzXML/HM_856_GD10_01_46495.mzXML	Bifidobacterium breve HPH0326	genome	NaN	yes
941	2558860922	JGI_IMG_genome_ID	SAMN02597441	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%201B/mzXML/HM_868_GE5_01_46504.mzXML	Bifidobacterium sp. MSTE12	genome	NaN	yes
942	2600255042	JGI_IMG_genome_ID	SAMN02436820	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202B/HM_1033_GA4_01_46626.mzXML	Clostridium sp. KLE 1755	genome	NaN	yes
943	2541047559	JGI_IMG_genome_ID	SAMN02436832	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202B/HM_1105_GC2_01_46656.mzXML	Gardnerella vaginalis JCP7275	genome	NaN	yes
944	2541047560	JGI_IMG_genome_ID	SAMN02436904	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202B/HM_1106_GC3_01_46657.mzXML	Gardnerella vaginalis JCP7276	genome	NaN	yes
945	2541047561	JGI_IMG_genome_ID	SAMN02436712	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202B/HM_1107_GC4_01_46658.mzXML	Gardnerella vaginalis JCP7659	genome	NaN	yes
946	2541047562	JGI_IMG_genome_ID	SAMN02436831	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202B/HM_1108_GC5_01_46659.mzXML	Gardnerella vaginalis JCP7672	genome	NaN	yes
947	2541047563	JGI_IMG_genome_ID	SAMN02436711	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202B/HM_1109_GC6_01_46660.mzXML	Gardnerella vaginalis JCP7719	genome	NaN	yes
948	2541047564	JGI_IMG_genome_ID	SAMN02436912	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202B/HM_1110_GC7_01_46663.mzXML	Gardnerella vaginalis JCP8017A	genome	NaN	yes
949	2541047565	JGI_IMG_genome_ID	SAMN02436773	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202B/HM_1111_GC8_01_46664.mzXML	Gardnerella vaginalis JCP8017B	genome	NaN	yes
950	2541047566	JGI_IMG_genome_ID	SAMN02436710	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202B/HM_1112_GC9_01_46665.mzXML	Gardnerella vaginalis JCP8066	genome	NaN	yes
951	2541047568	JGI_IMG_genome_ID	SAMN02436830	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202B/HM_1114_GC10_01_46666.mzXML	Gardnerella vaginalis JCP8108	genome	NaN	yes
952	2541047569	JGI_IMG_genome_ID	SAMN02436772	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202B/HM_1115_GC11_01_46667.mzXML	Gardnerella vaginalis JCP8151A	genome	NaN	yes
953	2541047570	JGI_IMG_genome_ID	SAMN02436771	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202B/HM_1116_GC12_01_46668.mzXML	Gardnerella vaginalis JCP8151B	genome	NaN	yes
954	2541047572	JGI_IMG_genome_ID	SAMN02436829	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202B/HM_1118_GD1_01_46673.mzXML	Gardnerella vaginalis JCP8481B	genome	NaN	yes
955	2541047573	JGI_IMG_genome_ID	SAMN02436909	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202B/HM_1119_GD2_01_46674.mzXML	Gardnerella vaginalis JCP8522	genome	NaN	yes
956	651324049	JGI_IMG_genome_ID	SAMN02463773	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202B/HM_154_GD3_01_46675.mzXML	Lachnospiraceae sp. 2_1_58FAA	genome	NaN	yes
957	2513237364	JGI_IMG_genome_ID	SAMN02463766	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202B/HM_176_GA7_01_46631.mzXML	Coprobacillus sp. 8_2_54BFAA	genome	NaN	yes
958	2513237359	JGI_IMG_genome_ID	SAMN02463784	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202B/HM_198_GE8_01_46698.mzXML	Olsenella sp. F0356	genome	NaN	yes
959	651324085	JGI_IMG_genome_ID	SAMN00031761	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202B/HM_207_GE12_01_46702.mzXML	Parvimonas sp. F0139	genome	NaN	yes
960	2531839191	JGI_IMG_genome_ID	SAMN02463835	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202B/HM_260_GB10_01_46650.mzXML	Fusobacterium nucleatum subsp. polymorphum F0401	genome	NaN	yes
961	649989921	JGI_IMG_genome_ID	SAMN00116782	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202B/HM_287_GA3_01_46625.mzXML	Clostridium sp. HGF2	genome	NaN	yes
962	2597489879	JGI_IMG_genome_ID	SAMN00103554	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202B/HM_304_GA6_01_46628.mzXML	Collinsella sp. 4_8_47FAA	genome	NaN	yes
963	646206260	JGI_IMG_genome_ID	SAMN02463700	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202B/HM_36_GA2_01_46624.mzXML	Clostridium sp. 7_2_43FAA	genome	NaN	yes
964	649989942	JGI_IMG_genome_ID	SAMN00189137	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202B/HM_463_GB3_01_46641.mzXML	Enterococcus faecium TX0133a04	genome	NaN	yes
965	648861011	JGI_IMG_genome_ID	SAMN02463827	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202B/HM_6_GF3_01_46707.mzXML	Peptoniphilus sp. F0131	genome	NaN	yes
966	651324056	JGI_IMG_genome_ID	SAMN02595376	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202B/HM_7_GD5_01_46677.mzXML	Lachnospiraceae sp. F0167	genome	NaN	yes
967	2537561939	JGI_IMG_genome_ID	SAMN02596922	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202B/HM_758_GB9_01_46649.mzXML	Fusobacterium nucleatum subsp. animalis F0419	genome	NaN	yes
968	2524023211	JGI_IMG_genome_ID	SAMN00828787	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202B/HM_764_GA5_01_46627.mzXML	Clostridium sp. MSTE9	genome	NaN	yes
969	2537561881	JGI_IMG_genome_ID	SAMN00828783	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202B/HM_768_GD6_01_46678.mzXML	Lachnospiraceae sp. ICM7	genome	NaN	yes
970	646206279	JGI_IMG_genome_ID	SAMN02463739	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202B/HM_77_GE10_01_46700.mzXML	Parabacteroides sp. D13	genome	NaN	yes
971	2558860390	JGI_IMG_genome_ID	SAMN02436401	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202B/HM_825_GF2_01_46706.mzXML	Peptoniphilus sp. BV3AC2	genome	NaN	yes
972	2558860924	JGI_IMG_genome_ID	SAMN02597442	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202B/HM_871_GB12_01_46652.mzXML	Fusobacterium sp. CM21	genome	NaN	yes
973	2558860926	JGI_IMG_genome_ID	SAMN02641566	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202B/HM_874_GC1_01_46655.mzXML	Fusobacterium sp. CM22	genome	NaN	yes
974	2519103116	JGI_IMG_genome_ID	SAMN02299461	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202B/HM_934_GA8_01_46632.mzXML	Enterococcus faecalis ERV103	genome	NaN	yes
975	2531839107	JGI_IMG_genome_ID	SAMN02299479	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202B/HM_952_GA9_01_46633.mzXML	Enterococcus faecium 503	genome	NaN	yes
976	2531839114	JGI_IMG_genome_ID	SAMN02299486	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202B/HM_959_GA10_01_46634.mzXML	Enterococcus faecium 513	genome	NaN	yes
977	2519103067	JGI_IMG_genome_ID	SAMN02299492	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202B/HM_965_GA11_01_46635.mzXML	Enterococcus faecium E417	genome	NaN	yes
978	2519103070	JGI_IMG_genome_ID	SAMN02299495	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202B/HM_968_GA12_01_46636.mzXML	Enterococcus faecium ERV102	genome	NaN	yes
979	2529293274	JGI_IMG_genome_ID	SAMN02299497	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202B/HM_970_GB1_01_46639.mzXML	Enterococcus faecium ERV165	genome	NaN	yes
980	2529293277	JGI_IMG_genome_ID	SAMN02299502	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%202B/HM_975_GB2_01_46640.mzXML	Enterococcus faecium ERV99	genome	NaN	yes
981	2563366765	JGI_IMG_genome_ID	SAMN01162077	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%203B/HM_1053_GB3_01_46772.mzXML	Prevotella nigrescens CC14M	genome	NaN	yes
982	2600255048	JGI_IMG_genome_ID	SAMN02436880	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%203B/HM_1064_GA5_01_46758.mzXML	Porphyromonas sp. W7784	genome	NaN	yes
983	2600255118	JGI_IMG_genome_ID	SAMN02850947	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%203B/HM_1088_GA7_01_46762.mzXML	Prevotella bivia DNF00188	genome	NaN	yes
984	646564561	JGI_IMG_genome_ID	SAMN00000718	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%203B/HM_122_GF12_01_46850.mzXML	Propionibacterium acnes SK137	genome	NaN	yes
985	647000295	JGI_IMG_genome_ID	SAMN00003362	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%203B/HM_136_GB9_01_46780.mzXML	Prevotella timonensis CRIS 5C-B1	genome	NaN	yes
986	647000294	JGI_IMG_genome_ID	SAMN00216890	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%203B/HM_16_GB8_01_46779.mzXML	Prevotella sp. F0295	genome	NaN	yes
987	2537562124	JGI_IMG_genome_ID	SAMN00015391	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%203B/HM_253_GG1_01_46853.mzXML	Propionibacterium acnes SK182	genome	NaN	yes
988	648276711	JGI_IMG_genome_ID	SAMN00031762	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%203B/HM_263_GA1_01_46754.mzXML	Peptoniphilus sp. F0141	genome	NaN	yes
989	2537562180	JGI_IMG_genome_ID	SAMN02463846	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%203B/HM_270_GG4_01_46856.mzXML	Selenomonas noxia F0398	genome	NaN	yes
990	2537561577	JGI_IMG_genome_ID	SAMN02595377	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%203B/HM_271_GB4_01_46773.mzXML	Prevotella nigrescens F0103	genome	NaN	yes
991	647533195	JGI_IMG_genome_ID	SAMN02463748	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%203B/HM_45_GA9_01_46764.mzXML	Prevotella buccae D17	genome	NaN	yes
992	2513237391	JGI_IMG_genome_ID	SAMN02463875	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%203B/HM_471_GB1_01_46770.mzXML	Prevotella histicola F0411	genome	NaN	yes
993	2531839424	JGI_IMG_genome_ID	SAMN00189190	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%203B/HM_488_GB12_01_46783.mzXML	Propionibacterium acnes HL001PA1	genome	NaN	yes
994	2537561818	JGI_IMG_genome_ID	SAMN00189191	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%203B/HM_489_GC1_01_46787.mzXML	Propionibacterium acnes HL002PA1	genome	NaN	yes
995	2529292840	JGI_IMG_genome_ID	SAMN00189192	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%203B/HM_490_GC2_01_46788.mzXML	Propionibacterium acnes HL002PA2	genome	NaN	yes
996	2537561816	JGI_IMG_genome_ID	SAMN00189193	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%203B/HM_491_GC3_01_46789.mzXML	Propionibacterium acnes HL002PA3	genome	NaN	yes
997	2537561674	JGI_IMG_genome_ID	SAMN00189194	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%203B/HM_492_GC4_01_46790.mzXML	Propionibacterium acnes HL005PA1	genome	NaN	yes
998	2537561673	JGI_IMG_genome_ID	SAMN00189195	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%203B/HM_493_GC5_01_46791.mzXML	Propionibacterium acnes HL005PA2	genome	NaN	yes
999	2537561682	JGI_IMG_genome_ID	SAMN00189196	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%203B/HM_494_GC6_01_46792.mzXML	Propionibacterium acnes HL005PA3	genome	NaN	yes
1000	2537561681	JGI_IMG_genome_ID	SAMN00189197	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%203B/HM_495_GC7_01_46795.mzXML	Propionibacterium acnes HL005PA4	genome	NaN	yes
1001	2537561815	JGI_IMG_genome_ID	SAMN00189198	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%203B/HM_496_GC8_01_46796.mzXML	Propionibacterium acnes HL007PA1	genome	NaN	yes
1002	2531839223	JGI_IMG_genome_ID	SAMN00189199	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%203B/HM_497_GC9_01_46797.mzXML	Propionibacterium acnes HL013PA1	genome	NaN	yes
1003	2537561582	JGI_IMG_genome_ID	SAMN00189200	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%203B/HM_498_GC10_01_46798.mzXML	Propionibacterium acnes HL013PA2	genome	NaN	yes
1004	2531839225	JGI_IMG_genome_ID	SAMN00189201	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%203B/HM_499_GC11_01_46799.mzXML	Propionibacterium acnes HL020PA1	genome	NaN	yes
1005	647533198	JGI_IMG_genome_ID	SAMN02595329	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%203B/HM_5_GB7_01_46778.mzXML	Prevotella sp. F0108	genome	NaN	yes
1006	2531839324	JGI_IMG_genome_ID	SAMN00189202	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%203B/HM_500_GC12_01_46800.mzXML	Propionibacterium acnes HL025PA1	genome	NaN	yes
1007	2537561676	JGI_IMG_genome_ID	SAMN00189203	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%203B/HM_501_GD1_01_46803.mzXML	Propionibacterium acnes HL025PA2	genome	NaN	yes
1008	2537561821	JGI_IMG_genome_ID	SAMN00189204	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%203B/HM_502_GD2_01_46804.mzXML	Propionibacterium acnes HL027PA1	genome	NaN	yes
1009	2537561820	JGI_IMG_genome_ID	SAMN00189205	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%203B/HM_503_GD3_01_46805.mzXML	Propionibacterium acnes HL027PA2	genome	NaN	yes
1010	2531839430	JGI_IMG_genome_ID	SAMN00189206	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%203B/HM_504_GD4_01_46806.mzXML	Propionibacterium acnes HL030PA1	genome	NaN	yes
1011	2531839423	JGI_IMG_genome_ID	SAMN00189207	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%203B/HM_505_GD5_01_46807.mzXML	Propionibacterium acnes HL030PA2	genome	NaN	yes
1012	2531839425	JGI_IMG_genome_ID	SAMN00189208	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%203B/HM_506_GD6_01_46808.mzXML	Propionibacterium acnes HL036PA1	genome	NaN	yes
1013	2531839426	JGI_IMG_genome_ID	SAMN00189209	ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/RCM%20plates/Plate%203B/HM_507_GD7_01_46811.mzXML	Propionibacterium acnes HL036PA2	genome	NaN	yes
